Timestamp,VMT_total,TT_mean,Weather,Crash,incident,Rd Work
20150107 08:45,1295,2.63,0,0,0,0
20150107 09:00,1349,4.52,0,0,0,0
20150107 09:15,1194,2.12,0,0,0,0
20150107 09:30,989,2.21,0,0,0,0
20150107 09:45,1068,2.33,0,0,0,0
20150107 10:00,966,2.29,0,0,0,0
20150107 10:15,720,2.17,0,0,0,0
20150107 10:30,838,2.41,0,0,0,0
20150107 10:45,836,2,0,0,0,0
20150107 11:00,730,2.78,0,0,0,0
20150107 11:15,658,2.19,0,0,0,0
20150107 11:30,718,2.38,0,0,0,0
20150107 11:45,782,2.38,0,0,0,0
20150107 12:00,768,2.28,0,0,0,0
20150107 12:15,689,2.61,0,0,0,0
20150107 12:30,718,2,0,0,0,0
20150107 12:45,861,2.14,0,0,0,0
20150107 13:00,753,2.04,0,0,0,0
20150107 13:15,772,2.12,0,0,0,0
20150107 13:30,809,2.06,0,0,0,0
20150107 13:45,842,2.26,0,0,0,0
20150107 14:00,788,2.71,0,0,0,0
20150107 14:15,830,2.5,0,0,0,0
20150107 14:30,780,2,0,0,0,0
20150107 14:45,919,2.5,0,0,0,0
20150107 15:00,817,4.09,0,0,0,0
20150107 15:15,732,2.77,0,0,0,0
20150107 15:30,817,5.61,0,0,0,0
20150107 15:45,803,2.06,0,0,0,0
20150107 16:00,716,6.13,0,0,0,0
20150107 16:15,801,9.03,0,0,0,0
20150107 16:30,871,3.89,0,0,0,0
20150107 16:45,819,2,0,0,0,0
20150107 17:00,941,2,0,0,0,0
20150107 17:15,925,2.4,0,0,0,0
20150107 17:30,952,2.14,0,0,0,0
20150107 17:45,817,2.36,0,0,0,0
20150107 18:00,861,4.38,0,0,0,0
20150107 18:15,840,2.78,0,0,0,0
20150107 18:30,697,2.94,0,0,0,0
20150107 18:45,757,2,0,0,0,0
20150107 19:00,644,2.97,0,0,0,0
20150107 19:15,592,2,0,0,0,0
20150107 19:30,544,2.57,0,0,0,0
20150107 19:45,517,2,0,0,0,0
