DateTime,VMT_total,TT_mean,weather,Crash,INCIDENT,ROADWORK
1/4/2015 6:30,460.7801587,2.304169344,0,0,0,0
1/4/2015 6:45,575.6623016,2.303636412,0,0,0,0
1/4/2015 7:00,480.3365079,2.3744925,0,0,0,0
1/4/2015 7:15,518.5543651,2.323569069,0,0,0,0
1/4/2015 7:30,506.5353175,2.288191978,0,0,0,0
1/4/2015 7:45,681.7670635,2.305426565,0,0,0,0
1/4/2015 8:00,697.515873,2.312417982,0,0,0,0
1/4/2015 8:15,581.556746,2.313860836,0,0,0,0
1/4/2015 8:30,614.2825397,2.25227516,0,0,0,0
1/4/2015 8:45,669.0642857,2.206140781,0,0,0,0
1/4/2015 9:00,674.4234127,2.211280897,0,0,0,0
1/4/2015 9:15,711.6853175,2.2593675,0,0,0,0
1/4/2015 9:30,808.8869048,2.256477916,0,0,0,0
1/4/2015 9:45,797.2269841,2.253231999,0,0,0,0
1/4/2015 10:00,904.5238095,2.237930456,0,0,0,0
1/4/2015 10:15,986.7031746,2.23311747,0,0,0,0
1/4/2015 10:30,1051.588492,2.251508645,0,0,0,0
1/4/2015 10:45,1191.383333,2.238618218,0,0,0,0
1/4/2015 11:00,1204.122222,2.222265833,0,0,0,0
1/4/2015 11:15,1208.963889,2.220177175,0,0,0,0
1/4/2015 11:30,1241.461508,2.233028924,0,0,0,0
1/4/2015 11:45,1214.446825,2.219321548,0,0,0,0
1/4/2015 12:00,1343.352778,2.209291357,0,0,0,0
1/4/2015 12:15,1415.802778,2.232018821,0,0,0,0
1/4/2015 12:30,1457.697222,2.274676648,0,0,0,0
1/4/2015 12:45,1451.416667,2.312121129,0,0,0,0
1/4/2015 13:00,1654.536111,2.323857814,0,0,0,0
1/4/2015 13:15,1572.9,2.248913696,0,0,0,0
1/4/2015 13:30,1884.522222,2.241994098,0,0,0,0
1/4/2015 13:45,1766.833333,2.250435353,0,0,0,0
1/4/2015 14:00,1797.558333,2.272756224,0,0,0,0
1/4/2015 14:15,1834.152778,2.237839599,0,0,0,0
1/4/2015 14:30,1632.694444,2.240517999,0,0,0,0
1/4/2015 14:45,1753.530556,2.267038612,0,0,0,0
1/4/2015 15:00,1607.475,2.236495631,0,0,0,0
1/4/2015 15:15,1633.186111,2.274361924,0,0,0,0
1/4/2015 15:30,1645.405556,2.300947484,0,0,0,0
1/4/2015 15:45,1699.669444,2.24701283,0,0,0,0
1/4/2015 16:00,1847.108333,2.251493387,0,0,0,0
1/4/2015 16:15,1595.657937,2.216485279,0,0,0,0
1/4/2015 16:30,1635.801984,2.257516218,0,0,0,0
1/4/2015 16:45,1672.430556,2.235337105,0,0,0,0
1/4/2015 17:00,1529.47619,2.265142395,0,0,0,0
1/4/2015 17:15,1549.516667,2.261632435,0,0,0,0
1/4/2015 17:30,1654.052778,2.290320107,0,0,0,0
1/4/2015 17:45,1580.469444,2.300989837,0,0,0,0
1/4/2015 18:00,1433.951587,2.302212325,0,0,0,0
1/4/2015 18:15,1462.446825,2.300347119,0,0,0,0
1/4/2015 18:30,1422.939683,2.296270349,0,0,0,0
1/4/2015 18:45,1270.605556,2.287848517,0,0,0,0
1/4/2015 19:00,1292.150794,2.30206841,0,0,0,0
1/4/2015 19:15,1436.33254,2.283492517,0,0,0,0
1/4/2015 19:30,1224.361905,2.289232103,0,0,0,0
1/4/2015 19:45,1257.040476,2.286336162,0,0,0,0
1/4/2015 20:00,1124.560714,2.318961377,0,0,0,0
1/4/2015 20:15,1160.931349,2.33007441,0,0,0,0
1/4/2015 20:30,1053.47619,2.295848066,0,0,0,0
1/4/2015 20:45,952.7166667,2.352396406,0,0,0,0
1/4/2015 21:00,952.0301587,2.354973087,0,0,0,0
1/4/2015 21:15,947.4980159,2.334012906,0,0,0,0
1/4/2015 21:30,978.5234127,2.32027438,0,0,0,0
1/4/2015 21:45,942.9329365,2.26208546,0,0,0,0
1/4/2015 22:00,808.281746,2.285314947,0,0,0,0
1/4/2015 22:15,827.8761905,2.287842232,0,0,0,0
1/4/2015 22:30,830.0789683,2.270049431,0,0,0,0
1/4/2015 22:45,780.0297619,2.241504737,0,0,0,0
1/4/2015 23:00,711.5837302,2.293452328,0,0,0,0
1/4/2015 23:15,643.9174603,2.268117633,0,0,0,0
1/4/2015 23:30,594.2539683,2.257723702,0,0,0,0
1/4/2015 23:45,614.4753968,2.238487326,0,0,0,0
1/5/2015 0:00,617.0920635,2.25761494,0,0,0,0
1/5/2015 0:15,507.034127,2.307664702,0,0,0,0
1/5/2015 0:30,525.8916667,2.263777914,0,0,0,0
1/5/2015 0:45,470.3662698,2.300639456,0,0,0,0
1/5/2015 1:00,443.9813492,2.350496155,0,0,0,0
1/5/2015 1:15,462.9861111,2.376678302,0,0,0,0
1/5/2015 1:30,469.9075397,2.310390703,0,0,0,0
1/5/2015 1:45,453.3424603,2.274340975,0,0,0,0
1/5/2015 2:00,395.9742063,2.42060429,0,0,0,0
1/5/2015 2:15,414.022619,2.309384464,0,0,0,0
1/5/2015 2:30,433.1992063,2.297464755,0,0,0,0
1/5/2015 2:45,458.9166667,2.444364794,0,0,0,0
1/5/2015 3:00,407.8261905,2.366390502,0,0,0,0
1/5/2015 3:15,411.8333333,2.493056998,0,0,0,0
